,name,score
4589,#FREESHANKS OVERTHINKING EVERYTHING,36628.1433689273
4590,FIREFIST INTERLUDE,30928.86536802403
4591,LABOON!,22939.120927587108
4592,MEET ME AT IMPEL DOWN!,26495.533377269858
4593,SIMPLIKESANJI!,19130.27129096743
4594,DEVIL FRUIT,31264.438700758117
4595,No Friend Theory,21630.600680651227
4596,Where'd You Go?,24849.058419455512
4597,A Girl On The Shore,26908.29265658598
4598,Channel Fun,28940.21607423248
4599,Beach Episode (filler),23928.698014638936
4600,Shoddy Coding,22637.994506628624
4601,Top Kitchen Drawer,28219.532891574236
4602,Tamamushi,26676.21196383692
4603,Contact Low,36720.26453621131
4604,"if your life has a why, you can bear almost any how",45919.80298242291
4605,trademark usa,27739.586485212243
4606,pink panties,13034.688270571361
4607,scapegoats,53734.29708621745
4608,range brothers (with Kendrick Lamar),37291.65724938293
4609,issues,23877.299062125032
4610,gorgeous,29604.569029553713
4611,south africa,45759.82334832351
4612,lost souls,38953.397141571986
4613,cocoa (with Don Toliver),42796.68626678467
4614,family ties (with Kendrick Lamar),45129.224391193166
4615,scars,38079.515926888664
4616,durag activity (with Travis Scott),26321.978459099413
4617,booman,28630.26135247934
4618,first order of business,23169.851808502815
4619,vent,26472.459740759517
4620,16,26909.47849748813
4621,villain,24386.934211978383
4622,brutal,38888.75766461484
4623,traitor,41057.9273951215
4624,drivers license,27752.826993603525
4625,"1 step forward, 3 steps back",36561.143230787486
4626,deja vu,30222.95573220285
4627,good 4 u,34409.951896223356
4628,enough for you,29847.346919002393
4629,happier,29376.902335700954
4630,"jealousy, jealousy",25900.231553939873
4631,favorite crime,35552.21547739912
4632,hope ur ok,41390.43766948087
4633,What We Talkin' About,42324.70869810084
4634,Thank You,43496.49351303711
4635,D.O.A. (Death Of Auto-Tune),45385.22757276785
4636,Run This Town,46979.96049814261
4637,Empire State Of Mind,42856.22749452008
4638,Real As It Gets,43453.4048528349
4639,On To The Next One,41820.336396411236
4640,Off That,38497.369372212874
4641,A Star Is Born,32371.755098841524
4642,Venus Vs. Mars,45781.022387648954
4643,Already Home,25689.856325265646
4644,Hate,43785.918868508765
4645,Reminder,42777.16880735993
4646,So Ambitious,43075.76271538562
4647,Young Forever,18376.67770685201
4648,Kluges I,28940.21739528237
4649,Dionysian State,23928.698988044118
4650,Trash Heap,22637.995062860155
4651,Taste Tomorrow,28219.53372592153
4652,A New High,26676.21342394469
4653,It's Over Again,36720.264953384954
4654,Kluges II,45919.79992314948
4655,I Don't Mind The Wait,27739.58474698871
4656,Dawn Patrol,13034.686462818885
4657,Waving,53734.2954870518
4658,Me Myself and Dollar Hell,37291.65551115939
4659,Holding On To Me,23877.301287051156
4660,MONTERO (Call Me By Your Name),29604.569516256302
4661,DEAD RIGHT NOW,45759.82515607599
4662,INDUSTRY BABY (feat. Jack Harlow),38953.39908838234
4663,THATS WHAT I WANT,42796.68119117195
4664,THE ART OF REALIZATION,45129.2252950694
4665,SCOOP (feat. Doja Cat),38079.51544018608
4666,ONE OF ME (feat. Elton John),26321.978041925762
4667,LOST IN THE CITADEL,28630.261213421458
4668,DOLLA SIGN SLIME (feat. Megan Thee Stallion),23169.851391329164
4669,TALES OF DOMINICA,26472.458628296456
4670,SUN GOES DOWN,26909.480791943195
4671,VOID,24386.933308102143
4672,DONT WANT IT,38888.75537015977
4673,LIFE AFTER SALEM,41057.925795955845
4674,AM I DREAMING (feat. Miley Cyrus),27752.82518585105
4675,Chewing Gum!,36561.14093633241
4676,CHAINS,30222.953437747783
4677,Lemon Juice,34409.95092281817
4678,Not Worth It,29847.345041720975
4679,Hello,29376.900875593183
4680,Bleach (feat. Denzel Curry),25900.229329013746
4681,631 MAKES ME,35552.21394776241
4682,IHY,41390.43850382817
4683,BADASS (with Lil Uzi Vert),42324.70974103496
4684,Tactical Nuke Interlude,43496.49344350817
4685,Nissan Only,45385.226321246904
4686,Black Cats,46979.9584818033
4687,dedgrl,42856.22825933844
4688,FROSTY,43453.40520047961
4689,Space Cowboy,41820.333476195694
4690,I Hear a Symphony,38497.36721681569
4691,Lover Is a Day,32371.7528739154
4692,anyways,45781.02322199625
4693,fue mejor (feat. SZA),25689.85368316587
4694,The Time We Faced Doom (Skit),43785.918103690405
4695,Doomsday,42777.1674167811
4696,Rhymes Like Dimes,43075.75875223596
4697,The Finest,18376.675412396944
4698,Back in the Days (Skit),36800.849028125165
4699,Go with the Flow,41481.02833106305
4700,"Tick, Tick...",47957.14187561182
4701,Red and Gold,18688.83665057615
4702,The Hands of Doom (Skit),34636.094046743354
4703,Who You Think I Am?,12312.138786392386
4704,"Doom, Are You Awake? (Skit)",38434.084128101174
4705,Hey!,38359.44468989939
4706,Operation: Greenbacks,30928.70316216008
4707,The Mic,3723.3530987195804
4708,The Mystery of Doom (Skit),24144.833530361775
4709,Dead Bent,37915.969626190876
4710,Gas Drawls,32046.021502752905
4711,?,30311.16219468366
4712,Hero v.s. Villain (Epilogue),33396.4474131772
4713,"Dead Bent (12"" Version)",40420.02690564098
4714,"Gas Drawls (12"" Version)",42100.765632546565
4715,"Hey (12"" Version)",40311.4564094138
4716,"Greenbacks (12"" Version)",37832.33027740598
4717,"Go With the Flow (12"" Version)",37895.6103464087
4718,Go With the Flow (Raw Rhymes),29166.525037598123
4719,"I Hear Voices Pt. 1 (12"" Version)",21577.496791978345
4720,"I Hear Voices Pt. 2 (12"" Version)",44864.8995350541
4721,"Tick, Tock (12"" Version)",38373.010309357065
4722,? (Extended Raw Rhymes Version),33321.80292290979
4723,"Dead Bent (12"" Instrumental Version)",29309.02997850059
4724,"Gas Drawls (12"" Instrumental Version)",40031.01518911125
4725,"Hey! (12"" Instrumental Version)",40336.3882128208
4726,"Greenbacks (12"" Instrumental Version)",31114.13196806208
4727,"The Mic (12"" Instrumental Version)",52178.07440200042
4728,"Red and Gold (12"" Instrumental Version)",29650.541073398977
4729,"I Hear Voices (12"" Instrumental Version)",50762.00107720964
4730,Doomsday (Instrumental),22133.960991886936
4731,Rhymes Like Dimes (Instrumental),44500.829137017994
4732,The Finest (Instrumental),21039.021107318604
4733,The Hands of Doom (Instrumental),22056.931244855943
4734,Who You Think I Am (Instrumental),26795.980318226033
4735,? (Instrumental),33436.82654530483
4736,To Catch a Thief,21036.818785205098
4737,Falling for U,70206.28945319274
4738,Gardenia,48981.33637154395
4739,Asteroid,60373.78020158076
4740,Supa Scoopa and Mighty Scoop,26472.12517822937
4741,100°,71671.7407870191
4742,Space Cadet,52849.730704001915
4743,Demon Cleaner,45309.89970955228
4744,Odyssey,22351.622250324177
4745,Conan Troutman,38605.264855747046
4746,N.O.,91163.35275618998
4747,Whitewater / Lick Doo - Hidden Track,26745.089107501208
4748,Life Goes On - Alok Remix,36800.85347797742
4749,Life Goes On,41481.03125127859
4750,Every Type of Friend,47957.14423959583
4751,Out of Ordinary,18688.839570791693
4752,Swimmer's Delight (SOS),34636.09668884313
4753,When You're Around,12312.14184566581
4754,All in All,38434.08739596142
4755,Lies Came Out My Mouth,38359.448374933294
4756,XSCAPE,30928.706916722917
4757,5X,3723.3574790428897
4758,Way Bigger,24144.83756304038
4759,Flocky Flocky (feat. Travis Scott),37915.972476877476
4760,What You Need,32046.024422968443
4761,Double Standards,30311.16601877544
4762,Swangin’ On Westheimer,33396.45193255839
4763,Drugs N Hella Melodies (feat. Kali Uchis),40420.030590674876
4764,2AM,42100.769108993634
4765,Get Throwed,40311.46002491875
4766,Company Pt 2,37832.33424055564
4767,OUTERSPACE (feat. Baby Keem),37895.61396191365
4768,Smoke (feat. HVN & SoFaygo),29166.52920933461
4769,You (feat. Travis Scott),21577.50054654118
4770,Crossfaded,44864.903220087996
4771,BOGUS,38373.01023982812
4772,Here and Now,33321.80285338085
4773,Walk,29309.029908971646
4774,Footprints,40031.015119582305
4775,You Again,40336.38814329186
4776,Wings,31114.131898533138
4777,Close to You,52178.07433247148
4778,Be,29650.541003870036
4779,Awake,50762.00093815176
4780,Right Way,22133.960922357994
4781,North Star,44500.82906748905
4782,Reaching For a Star,21039.021037789662
4783,Blue Kite,22056.931175327005
4784,Til Now,26795.98024869709
4785,Waking Up at Noon,33436.824598494466
4786,DEATH CULT INTRO,21036.814822055436
4787,CABIN IN THE WOODS,70206.28667203509
4788,CONSCIENCE,48981.333798973115
4789,MAKE IT DISAPPEAR,60373.77776806781
4790,WHAT'S MY NAME,26472.123440005835
4791,EVERYTHING IS BROKEN,71671.73772774567
4792,OHDEE,52849.72778378638
4793,FLAP LIPS,45309.898179915566
4794,HOT SHELLS,22351.620651158522
4795,MOTHER LOVER,38605.263117523515
4796,XMAS BALLA,91163.35094843751
4797,OUTER SPACE,26745.085909169902
4798,MUTT B,56117.90338874352
4799,Wat's Wrong (feat. Zacari & Kendrick Lamar),38918.10725675987
4800,Michelle,33149.27033573035
4801,The Internet,21990.432354625504
4802,Turn It Up (feat. Tommy Cash),26886.414211959323
4803,Rampampam,20223.17470363875
4804,You're Not There,26698.948044376502
4805,A Woman,40543.36463399995
4806,Café,24429.687715601667
4807,Pablo,17431.718818826477
4808,Acapulco,16964.668924482532
4809,Sakura Trees,33885.90184394699
4810,I Wanna Know,13456.610210903213
4811,Ladies Love Chest Rockwell,40102.10180392921
4812,Pit Stop - Take Me Home,43757.75492211177
4813,Anger Management,43589.128422323134
4814,Everyone Has a Summer,33295.0029005983
4815,Lies and Alibis,19601.904907987235
4816,"Herbs, Good Hygiene and Socks",45569.805726927145
4817,Book of the Month,48469.15150059648
4818,Lifeboat,46972.31561431539
4819,Strangers on a Train,10982.750283485815
4820,"Lovage - Love That Lovage, Baby",64463.070398010976
4821,Sex - I'm a,39676.61547928354
4822,Koala's Lament,16749.887292525338
4823,Tea Time With Maseo,45727.41163656213
4824,Stroker Ace,62081.15343223168
4825,Archie & Veronica,22507.192044066636
4826,"Evil Twin (with Denzel Curry, Zillakami)",35830.44737906886
4827,U Are My High (with Future),45941.68366705543
4828,Liquid Swords,41772.833036982236
4829,Duel Of The Iron Mic,44647.75050997952
4830,Living In The World Today,40241.38700579279
4831,Gold,56154.71374531242
4832,Cold World,29557.912411691887
4833,Labels,46988.09521291924
4834,4th Chamber,35622.28239887584
4835,Shadowboxin',52359.096764414564
4836,Hell's Wind Staff / Killah Hills 10304,38985.96481525007
4837,Investigative Reports,34111.36310271157
4838,Swordsman,51065.16308399214
4839,I Gotcha Back,46292.360632252065
4840,B.I.B.L.E. (Basic Instructions Before Leaving Earth),41030.778291782306
4841,Legend,30865.256425514806
4842,Energy,30152.71910069766
4843,10 Bands,46796.730863614655
4844,Know Yourself,52750.314880051505
4845,No Tellin',30170.866097463866
4846,Madonna,30650.471483717203
4847,6 God,50042.673949826974
4848,Star67,56117.90331921458
4849,Preach,38918.108925454464
4850,Wednesday Night Interlude,33149.270891961874
4851,Used To,21990.4340233201
4852,6 Man,26886.41497677768
4853,Now & Forever,20223.175537986048
4854,Company,26698.950408360513
4855,You & The 6,40543.36811044702
4856,Jungle,24429.689453825205
4857,6PM In New York,17431.71888835542
4858,Trip Thru Hell,16964.66642144064
4859,Fuck How U Feel,33885.90163536016
4860,No Paperwork,13456.6095156138
4861,Visions of a Gangsta,40102.102221102854
4862,llf,43757.75666033531
4863,thailand,43589.13029960455
4864,all good (feat. Future),33295.00429117713
4865,rollercoastin,19601.907202442304
4866,hibachi (feat. Kodak Black & 21 Savage),45569.80670033232
4867,paid my dues (feat. Takeoff),48469.15247400166
4868,crash the party,46972.31644866269
4869,no way (feat. Jamie Foxx),10982.751604535702
4870,slow it down (feat. Ty Dolla $ign & Alex Isley),64463.07102377145
4871,man made,39676.616869862366
4872,murda one (feat. Fivio Foreign),16749.88875263311
4873,everything you need,45727.41267949625
4874,moved to miami (feat. Lil Baby),62081.1553095131
4875,don’t i (feat. Gunna),22507.193921348055
4876,bibi's interlude,35830.44619707685
4877,more than a trend,45941.68450140273
4878,late at night,41772.83359321376
4879,25 million,44647.74689447457
4880,private island,40241.38457227984
4881,pushin P (feat. Young Thug),56154.71040792323
4882,poochie gown,29557.909352418465
4883,mop (feat. Young Thug),46988.091249769575
4884,thought i was playing,35622.27780996571
4885,how you did that (feat. Kodak Black),52359.093705141146
4886,alotta cake,38985.96161691876
4887,livin wild,34111.360112967086
4888,you & me,51065.16016377661
4889,south to west,46292.35729486288
4890,25k jacket (feat. Lil Baby),41030.77405051688
4891,too easy,30865.251488959966
4892,idk that bitch (feat. G Herbo),30152.71451178753
4893,flooded,46796.72620517558
4894,life of sin (feat. Nechie),52750.31070831502
4895,die alone (feat. Yung Bleu),30170.862134314204
4896,missing me,30650.467033864952
4897,so far ahead > empire,50042.669778090494
4898,too easy (Remix) [feat. Future & Roddy Ricch],23691.527317530614
4899,Hueco Mundo,24712.662070370232
4900,Home,27540.078261095758
4901,Away,26902.193197314722
4902,Relax,32091.322189501614
4903,Young,21079.739821360585
4904,Dave Brubeck,25848.14084809991
4905,Friends,14854.880626713599
4906,Hit me up,28331.15753729836
4907,2much remix,12546.427379982124
4908,Spinin,13937.06590571908
4909,Suspicious,24897.06968470758
4910,LOVE CAN BE,32438.261898838773
4911,Bound (Kanye West - Bound 2),31611.889324440483
4912,Follow Me,28163.546302583007
4913,Fourth Grade Freestyle,50587.59511638728
4914,Low Key Gliding,37927.68122584898
4915,The Government Knows,31147.382653581462
4916,Case for You,35699.810718927954
4917,Zatoichi [Feat. slowthai],43398.26530756553
4918,overdose,24429.857232115173
4919,it's a great big world,14813.149283853387
4920,morning fog,22117.504905502723
4921,my heart flutters when i see you,20493.92988709725
4922,down by the brook,7944.6242138950975
4923,cozy cove,14976.180696200778
4924,serenade in the summer sun,15134.294462057505
4925,i sipped a bit of summer,18720.222800950956
4926,matcha latte,11058.752573312659
4927,innocent love,21060.235056715344
4928,"living the sweet life, but it still tastes bitter",16469.627255084903
4929,loungin' in the sand,20939.943399396998
4930,it's time to take my mask off,15622.048705357869
4931,fishing at the pier,12695.215345356224
4932,let's be lazy together,14792.626739470266
4933,there's not enough time,22869.568752512543
4934,the stars that shine upon us,26461.768010593823
4935,Naruto Shippuden Loneliness - Trap Remix,40128.73917899473
4936,Hi-De-Ho,25566.348015006104
4937,Queen Of The Bees,36644.77755624194
4938,Jamie All Over,11276.923293043366
4939,a new chapter,22876.52388417477
4940,plain plaid purple morning,31165.70674357385
4941,bouquet of balloons,20358.215869325097
4942,spring carousel,19025.433607529623
4943,i'll be there,19565.08708605473
4944,waltz in the meadows,21141.1530973616
4945,forest queen,23333.051167000114
4946,freudian summer,31119.723434878608
4947,pastel sunset,25754.31948479821
4948,evanescent,23691.524814488723
4949,sleepy woods,24712.65956732834
4950,the sakuras will cry for you,27540.075271351277
4951,amputated soul,26902.189720867653
4952,her shadow,32091.318921641367
4953,starstruck,21079.73912607117
4954,Hopeless Romantic,25848.13890128955
4955,Babycakes,14854.88410316067
4956,Meaningless,28331.160666100724
4957,2hrs+ (feat. T-Pain),12546.429883024015
4958,WIDE Open,13937.068478289913
4959,Jelly,24897.069893294407
4960,Yamaguchi,32438.26162072301
4961,She Know My Name,31611.887794803773
4962,Hurry-Up Offense,28163.54637211195
4963,Busy,50587.5949773294
4964,The Last Dance (feat. CHIKA),37927.682407840985
4965,Can't Call It,31147.383279341935
4966,Not Good But Better,35699.81023222536
4967,Pavement,43398.26635049965
4968,Off The Knob,24429.856675883642
4969,Cry For Me,14813.150743961158
4970,Cheap Date,22117.50372351072
4971,Back To Jame-o,20493.930860502427
4972,KOVERT,7944.625743531808
4973,L.M.F.,14976.181530548074
4974,KLINK,15134.295574520567
4975,TEQUILA MOCKINGBIRD,18720.224191529785
4976,SPINZ,11058.754589651959
4977,SUMMER SALT (with Bari),21060.23630823629
4978,MERLOT,16469.628228490084
4979,WE GOT THE BISCUITS,20939.94499856265
4980,HOOPTI,15622.049956878815
4981,PIZANO,12695.214302422102
4982,LOW DOWN DERRTY BLUES,14792.627365230739
4983,FENTY SEX (with Dreezy),22869.568891570423
4984,BAM 2x,26461.770583164656
4985,KRUSHED ICE (with Valee),40128.73966569732
4986,SKEDOS,25566.349544642817
4987,MF GROOVE (with Ravyn Lenae),36644.7758180184
4988,VERIZON,11276.924683622196
4989,You Don't Do Laundry,22876.52291076959
4990,Outlets,31165.706117813377
4991,Too Many People,20358.21545215145
4992,The Sun or the Rain,19025.434233290096
4993,Don't You See The Time,19565.0865298232
4994,GEEKIN,21141.156017577137
4995,Morning Sex,23333.051514644823
4996,Opening Credit,31119.723643465433
4997,Same Clothes As Yesterday (feat. Ciscero),25754.320736319154
4998,Have You Seen That Girl?,19625.14607391121
4999,Hands On Your Knees (feat. Kokayi),43903.32041318484
5000,Meditation (feat. Jazmine Sullivan & KAYTRANADA),31175.20728086061
5001,Herside Story,38369.11121224431
5002,Summatime (feat. Wale & Radiant Children),33985.822502227704
5003,Roll Call (feat. Mya),43997.812015175194
5004,The Parable of the Rich Man (feat. April George),29977.80537296905
5005,Crew (feat. Brent Faiyaz & Shy Glizzy),41063.18223435961
5006,We Will Never Die (feat. Lil Dude),37921.57772258336
5007,Kokamoe Freestyle,58062.288076525554
5008,Some Girl (feat. Steve Lacy),38630.3791501695
5009,Pray Everyday (Survivor's Guilt),21207.31744982125
